Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage
Dillon Brooks,GSW,Over 1.5 3PTM,-158,Hit in 7 of his last 7 home games,100%
JaMychal Green,GSW,Under 0.5 Blocks,-400,Hit in 7 of his last 7 games,100%
JaMychal Green,GSW,Under 0.5 Blocks,-400,Hit in 4 of his last 4 games vs GSW,100%
Amen Thompson,GSW,Under 1.5 Blocks,-270,Hit in 5 of his last 5 games,100%
Amen Thompson,GSW,Under 1.5 Blocks,-270,Hit in 4 of his last 4 games vs GSW,100%
Amen Thompson,GSW,Under 1.5 Steals,-245,Hit in 5 of his last 5 games,100%
Amen Thompson,GSW,Under 1.5 Steals,-245,Hit in 4 of his last 4 games vs GSW,100%
Amen Thompson,GSW,Under 0.5 3PTM,-295,Hit in 6 of his last 6 games,100%
Amen Thompson,GSW,Under 0.5 3PTM,-295,Hit in 7 of his last 7 games vs GSW,100%
Buddy Hield,HOU,Under 0.5 Blocks,-375,Hit in 6 of his last 6 games,100%
Buddy Hield,HOU,Under 0.5 Blocks,-375,Hit in 5 of his last 5 games vs HOU,100%
Danny Green,HOU,Over 1.5 Steals,-130,Hit in 4 of his last 4 away games,100%
Moses Moody,HOU,Over 0.5 Assists,-145,Hit in 8 of his last 8 games,100%
Moses Moody,HOU,Over 0.5 Assists,-145,Hit in 4 of his last 4 games vs HOU,100%
Moses Moody,HOU,Over 7.5 PTS+AST+REB,-130,Hit in 19 of his last 19 away games,100%
Moses Moody,HOU,Over 1.5 Rebounds,-130,Hit in 7 of his last 7 away games,100%
Seth Curry,HOU,Over 4.5 Rebounds,-114,Hit in 4 of his last 4 away games,100%
Seth Curry,HOU,Under 1.5 Steals,-270,Hit in 5 of his last 5 games,100%
Seth Curry,HOU,Under 1.5 Steals,-270,Hit in 6 of his last 6 games vs HOU,100%
Danny Green,HOU,Under 11.5 PTS+AST,104,Hit in 4 of his last 4 games,100%
Danny Green,HOU,Under 11.5 PTS+AST,104,Hit in 5 of his last 5 games vs HOU,100%
Moses Moody,HOU,Over 4.5 Points,-136,Hit in 19 of his last 19 away games,100%
Moses Moody,HOU,Over 0.5 3PTM,-235,Hit in 5 of his last 5 games,100%
Moses Moody,HOU,Over 0.5 3PTM,-235,Hit in 14 of his last 14 games vs HOU,100%
Moses Moody,HOU,Over 0.5 3PTM,-235,Hit in 8 of his last 8 away games,100%
Rui Hachimura,MIN,Under 5.5 Rebounds,-122,Hit in 6 of his last 6 games,100%
Rui Hachimura,MIN,Under 5.5 Rebounds,-122,Hit in 5 of his last 5 games vs MIN,100%
Julius Randle,LAL,Under 11.5 REB+AST,-102,Hit in 4 of his last 4 games,100%
Julius Randle,LAL,Under 11.5 REB+AST,-102,Hit in 6 of his last 6 games vs LAL,100%
Julius Randle,LAL,Over 4.5 Assists,-130,Hit in 4 of his last 4 away games,100%
Nickeil Alexander-Walker,LAL,Over 7.5 PTS+AST+REB,-120,Hit in 20 of his last 20 away games,100%
Rudy Gobert,LAL,Under 15.5 PTS+REB,-110,Hit in 4 of his last 4 games,100%
Rudy Gobert,LAL,Under 15.5 PTS+REB,-110,Hit in 4 of his last 4 games vs LAL,100%
Rudy Gobert,LAL,Under 6.5 Points,-108,Hit in 4 of his last 4 games,100%
